graph,n,m,degree,frequency
exact129.gr,216,6964,89,2
exact129.gr,216,6964,91,2
exact129.gr,216,6964,92,5
exact129.gr,216,6964,93,3
exact129.gr,216,6964,94,6
exact129.gr,216,6964,95,1
exact129.gr,216,6964,96,3
exact129.gr,216,6964,97,3
exact129.gr,216,6964,98,1
exact129.gr,216,6964,99,3
exact129.gr,216,6964,100,1
exact129.gr,216,6964,101,3
exact129.gr,216,6964,103,3
exact129.gr,216,6964,105,3
exact129.gr,216,6964,106,2
exact129.gr,216,6964,107,3
exact129.gr,216,6964,108,2
exact129.gr,216,6964,109,5
exact129.gr,216,6964,110,3
exact129.gr,216,6964,111,1
exact129.gr,216,6964,112,2
exact129.gr,216,6964,114,3
exact129.gr,216,6964,115,1
exact129.gr,216,6964,118,1
exact129.gr,216,6964,119,2
exact129.gr,216,6964,120,1
exact129.gr,216,6964,121,2
exact129.gr,216,6964,122,4
exact129.gr,216,6964,123,1
exact129.gr,216,6964,124,1
exact129.gr,216,6964,125,3
exact129.gr,216,6964,126,1
exact129.gr,216,6964,127,2
exact131.gr,221,1091,0,12
exact131.gr,221,1091,1,13
exact131.gr,221,1091,2,13
exact131.gr,221,1091,3,13
exact131.gr,221,1091,4,16
exact131.gr,221,1091,5,12
exact131.gr,221,1091,6,16
exact131.gr,221,1091,7,13
exact131.gr,221,1091,8,8
exact131.gr,221,1091,9,7
exact131.gr,221,1091,10,5
exact131.gr,221,1091,11,11
exact131.gr,221,1091,12,3
exact131.gr,221,1091,13,8
exact131.gr,221,1091,14,7
exact131.gr,221,1091,15,6
exact131.gr,221,1091,16,11
exact131.gr,221,1091,17,6
exact131.gr,221,1091,18,14
exact131.gr,221,1091,19,7
exact131.gr,221,1091,20,3
exact131.gr,221,1091,21,2
exact131.gr,221,1091,22,2
exact131.gr,221,1091,23,3
exact131.gr,221,1091,24,2
exact131.gr,221,1091,25,1
exact131.gr,221,1091,26,1
exact131.gr,221,1091,27,1
exact131.gr,221,1091,28,1
exact131.gr,221,1091,31,1
exact131.gr,221,1091,33,1
exact131.gr,221,1091,35,1
exact131.gr,221,1091,36,1
exact133.gr,221,18291,19,1
exact133.gr,221,18291,31,1
exact133.gr,221,18291,33,1
exact133.gr,221,18291,51,1
exact133.gr,221,18291,61,1
exact133.gr,221,18291,62,1
exact133.gr,221,18291,67,1
exact133.gr,221,18291,68,1
exact133.gr,221,18291,76,1
exact133.gr,221,18291,78,1
exact133.gr,221,18291,86,1
exact133.gr,221,18291,95,2
exact133.gr,221,18291,98,1
exact133.gr,221,18291,101,1
exact133.gr,221,18291,103,1
exact133.gr,221,18291,104,1
exact133.gr,221,18291,107,1
exact133.gr,221,18291,108,3
exact133.gr,221,18291,109,1
exact133.gr,221,18291,110,1
exact133.gr,221,18291,111,1
exact133.gr,221,18291,112,1
exact133.gr,221,18291,116,2
exact133.gr,221,18291,118,1
exact133.gr,221,18291,120,1
exact133.gr,221,18291,121,1
exact133.gr,221,18291,122,1
exact133.gr,221,18291,125,1
exact133.gr,221,18291,126,2
exact133.gr,221,18291,127,1
exact133.gr,221,18291,129,1
exact133.gr,221,18291,130,2
exact133.gr,221,18291,131,1
exact133.gr,221,18291,132,2
exact133.gr,221,18291,134,2
exact133.gr,221,18291,137,1
exact133.gr,221,18291,138,2
exact133.gr,221,18291,139,1
exact133.gr,221,18291,141,1
exact133.gr,221,18291,142,2
exact133.gr,221,18291,143,2
exact133.gr,221,18291,144,2
exact133.gr,221,18291,146,3
exact133.gr,221,18291,147,2
exact133.gr,221,18291,149,4
exact133.gr,221,18291,150,2
exact133.gr,221,18291,152,1
exact133.gr,221,18291,154,3
exact133.gr,221,18291,155,3
exact133.gr,221,18291,156,3
exact133.gr,221,18291,157,2
exact133.gr,221,18291,158,3
exact133.gr,221,18291,159,2
exact133.gr,221,18291,160,1
exact133.gr,221,18291,161,1
exact133.gr,221,18291,163,3
exact133.gr,221,18291,164,1
exact133.gr,221,18291,165,1
exact133.gr,221,18291,166,1
exact133.gr,221,18291,167,2
exact133.gr,221,18291,168,2
exact133.gr,221,18291,169,2
exact133.gr,221,18291,170,1
exact133.gr,221,18291,171,4
exact133.gr,221,18291,173,2
exact133.gr,221,18291,174,2
exact133.gr,221,18291,177,3
exact133.gr,221,18291,178,2
exact133.gr,221,18291,179,2
exact133.gr,221,18291,180,4
exact133.gr,221,18291,181,1
exact133.gr,221,18291,182,2
exact133.gr,221,18291,183,7
exact133.gr,221,18291,184,2
exact133.gr,221,18291,185,4
exact133.gr,221,18291,186,5
exact133.gr,221,18291,187,3
exact133.gr,221,18291,189,4
exact133.gr,221,18291,190,8
exact133.gr,221,18291,191,4
exact133.gr,221,18291,192,3
exact133.gr,221,18291,193,5
exact133.gr,221,18291,194,1
exact133.gr,221,18291,195,1
exact133.gr,221,18291,196,3
exact133.gr,221,18291,197,6
exact133.gr,221,18291,198,5
exact133.gr,221,18291,199,4
exact133.gr,221,18291,200,7
exact133.gr,221,18291,201,5
exact133.gr,221,18291,203,5
exact133.gr,221,18291,204,6
exact133.gr,221,18291,205,1
exact133.gr,221,18291,206,2
exact133.gr,221,18291,209,1
exact133.gr,221,18291,210,1
exact133.gr,221,18291,211,2
exact133.gr,221,18291,212,2
exact133.gr,221,18291,213,1
exact133.gr,221,18291,215,2
exact133.gr,221,18291,216,1
exact133.gr,221,18291,218,1
exact135.gr,232,3633,0,21
exact135.gr,232,3633,1,13
exact135.gr,232,3633,2,18
exact135.gr,232,3633,3,18
exact135.gr,232,3633,4,10
exact135.gr,232,3633,5,4
exact135.gr,232,3633,6,13
exact135.gr,232,3633,7,3
exact135.gr,232,3633,8,9
exact135.gr,232,3633,9,3
exact135.gr,232,3633,12,1
exact135.gr,232,3633,13,3
exact135.gr,232,3633,14,6
exact135.gr,232,3633,15,1
exact135.gr,232,3633,16,2
exact135.gr,232,3633,18,11
exact135.gr,232,3633,25,7
exact135.gr,232,3633,26,1
exact135.gr,232,3633,28,1
exact135.gr,232,3633,32,2
exact135.gr,232,3633,33,2
exact135.gr,232,3633,34,1
exact135.gr,232,3633,46,5
exact135.gr,232,3633,48,1
exact135.gr,232,3633,50,2
exact135.gr,232,3633,54,1
exact135.gr,232,3633,56,2
exact135.gr,232,3633,57,1
exact135.gr,232,3633,59,2
exact135.gr,232,3633,63,1
exact135.gr,232,3633,66,1
exact135.gr,232,3633,68,1
exact135.gr,232,3633,70,2
exact135.gr,232,3633,71,1
exact135.gr,232,3633,72,2
exact135.gr,232,3633,73,5
exact135.gr,232,3633,74,5
exact135.gr,232,3633,76,2
exact135.gr,232,3633,77,4
exact135.gr,232,3633,78,3
exact135.gr,232,3633,79,5
exact135.gr,232,3633,80,3
exact135.gr,232,3633,81,2
exact135.gr,232,3633,82,5
exact135.gr,232,3633,83,6
exact135.gr,232,3633,84,1
exact135.gr,232,3633,85,6
exact135.gr,232,3633,86,5
exact135.gr,232,3633,87,3
exact135.gr,232,3633,88,3
exact135.gr,232,3633,89,2
exact137.gr,232,5578,0,11
exact137.gr,232,5578,1,12
exact137.gr,232,5578,2,13
exact137.gr,232,5578,3,4
exact137.gr,232,5578,4,8
exact137.gr,232,5578,5,4
exact137.gr,232,5578,6,28
exact137.gr,232,5578,8,9
exact137.gr,232,5578,9,4
exact137.gr,232,5578,10,3
exact137.gr,232,5578,12,8
exact137.gr,232,5578,27,28
exact137.gr,232,5578,97,1
exact137.gr,232,5578,98,2
exact137.gr,232,5578,99,97
exact139.gr,232,17300,42,1
exact139.gr,232,17300,45,2
exact139.gr,232,17300,49,1
exact139.gr,232,17300,50,1
exact139.gr,232,17300,55,1
exact139.gr,232,17300,56,1
exact139.gr,232,17300,57,1
exact139.gr,232,17300,58,2
exact139.gr,232,17300,59,1
exact139.gr,232,17300,63,1
exact139.gr,232,17300,64,2
exact139.gr,232,17300,65,1
exact139.gr,232,17300,66,1
exact139.gr,232,17300,67,5
exact139.gr,232,17300,69,2
exact139.gr,232,17300,71,1
exact139.gr,232,17300,73,1
exact139.gr,232,17300,76,1
exact139.gr,232,17300,77,4
exact139.gr,232,17300,78,3
exact139.gr,232,17300,79,3
exact139.gr,232,17300,81,3
exact139.gr,232,17300,82,1
exact139.gr,232,17300,83,2
exact139.gr,232,17300,84,1
exact139.gr,232,17300,86,2
exact139.gr,232,17300,88,1
exact139.gr,232,17300,89,1
exact139.gr,232,17300,92,1
exact139.gr,232,17300,104,3
exact139.gr,232,17300,107,2
exact139.gr,232,17300,111,2
exact139.gr,232,17300,113,1
exact139.gr,232,17300,117,1
exact139.gr,232,17300,118,1
exact139.gr,232,17300,122,1
exact139.gr,232,17300,124,1
exact139.gr,232,17300,125,3
exact139.gr,232,17300,126,2
exact139.gr,232,17300,127,1
exact139.gr,232,17300,130,1
exact139.gr,232,17300,135,1
exact139.gr,232,17300,136,3
exact139.gr,232,17300,137,1
exact139.gr,232,17300,140,1
exact139.gr,232,17300,141,1
exact139.gr,232,17300,149,2
exact139.gr,232,17300,151,1
exact139.gr,232,17300,152,1
exact139.gr,232,17300,155,1
exact139.gr,232,17300,156,2
exact139.gr,232,17300,158,2
exact139.gr,232,17300,159,2
exact139.gr,232,17300,160,3
exact139.gr,232,17300,161,4
exact139.gr,232,17300,162,3
exact139.gr,232,17300,163,8
exact139.gr,232,17300,164,11
exact139.gr,232,17300,165,2
exact139.gr,232,17300,166,2
exact139.gr,232,17300,167,6
exact139.gr,232,17300,168,5
exact139.gr,232,17300,169,6
exact139.gr,232,17300,170,4
exact139.gr,232,17300,171,7
exact139.gr,232,17300,172,2
exact139.gr,232,17300,173,5
exact139.gr,232,17300,174,1
exact139.gr,232,17300,175,9
exact139.gr,232,17300,176,2
exact139.gr,232,17300,177,3
exact139.gr,232,17300,178,1
exact139.gr,232,17300,179,2
exact139.gr,232,17300,180,3
exact139.gr,232,17300,181,2
exact139.gr,232,17300,182,6
exact139.gr,232,17300,183,3
exact139.gr,232,17300,184,3
exact139.gr,232,17300,185,1
exact139.gr,232,17300,186,2
exact139.gr,232,17300,191,3
exact139.gr,232,17300,192,1
exact139.gr,232,17300,193,2
exact139.gr,232,17300,195,9
exact139.gr,232,17300,196,1
exact139.gr,232,17300,198,5
exact139.gr,232,17300,199,2
exact139.gr,232,17300,201,1
exact139.gr,232,17300,202,1
exact139.gr,232,17300,203,2
exact139.gr,232,17300,204,2
exact139.gr,232,17300,205,4
exact139.gr,232,17300,206,5
exact139.gr,232,17300,207,1
exact139.gr,232,17300,208,1
exact139.gr,232,17300,213,1
exact141.gr,250,1450,0,15
exact141.gr,250,1450,1,11
exact141.gr,250,1450,2,11
exact141.gr,250,1450,3,14
exact141.gr,250,1450,4,9
exact141.gr,250,1450,5,10
exact141.gr,250,1450,6,11
exact141.gr,250,1450,7,8
exact141.gr,250,1450,8,16
exact141.gr,250,1450,9,11
exact141.gr,250,1450,10,8
exact141.gr,250,1450,11,11
exact141.gr,250,1450,12,7
exact141.gr,250,1450,13,10
exact141.gr,250,1450,14,16
exact141.gr,250,1450,15,7
exact141.gr,250,1450,16,9
exact141.gr,250,1450,17,15
exact141.gr,250,1450,18,10
exact141.gr,250,1450,19,6
exact141.gr,250,1450,20,6
exact141.gr,250,1450,21,6
exact141.gr,250,1450,22,4
exact141.gr,250,1450,23,3
exact141.gr,250,1450,24,1
exact141.gr,250,1450,27,1
exact141.gr,250,1450,28,2
exact141.gr,250,1450,31,2
exact141.gr,250,1450,32,2
exact141.gr,250,1450,33,1
exact141.gr,250,1450,34,1
exact141.gr,250,1450,36,1
exact141.gr,250,1450,41,2
exact141.gr,250,1450,42,1
exact141.gr,250,1450,44,1
exact141.gr,250,1450,46,1
exact143.gr,250,3813,0,3
exact143.gr,250,3813,2,1
exact143.gr,250,3813,3,2
exact143.gr,250,3813,6,2
exact143.gr,250,3813,7,3
exact143.gr,250,3813,8,4
exact143.gr,250,3813,9,2
exact143.gr,250,3813,10,8
exact143.gr,250,3813,11,2
exact143.gr,250,3813,12,9
exact143.gr,250,3813,13,6
exact143.gr,250,3813,14,6
exact143.gr,250,3813,15,7
exact143.gr,250,3813,16,6
exact143.gr,250,3813,17,8
exact143.gr,250,3813,18,10
exact143.gr,250,3813,19,7
exact143.gr,250,3813,20,5
exact143.gr,250,3813,21,15
exact143.gr,250,3813,22,10
exact143.gr,250,3813,23,13
exact143.gr,250,3813,24,13
exact143.gr,250,3813,25,7
exact143.gr,250,3813,26,2
exact143.gr,250,3813,27,2
exact143.gr,250,3813,28,2
exact143.gr,250,3813,29,3
exact143.gr,250,3813,30,5
exact143.gr,250,3813,31,4
exact143.gr,250,3813,32,4
exact143.gr,250,3813,33,2
exact143.gr,250,3813,34,2
exact143.gr,250,3813,35,2
exact143.gr,250,3813,36,1
exact143.gr,250,3813,37,2
exact143.gr,250,3813,38,2
exact143.gr,250,3813,41,2
exact143.gr,250,3813,42,1
exact143.gr,250,3813,45,1
exact143.gr,250,3813,46,1
exact143.gr,250,3813,47,4
exact143.gr,250,3813,48,4
exact143.gr,250,3813,49,1
exact143.gr,250,3813,50,1
exact143.gr,250,3813,51,5
exact143.gr,250,3813,52,5
exact143.gr,250,3813,53,1
exact143.gr,250,3813,55,1
exact143.gr,250,3813,56,4
exact143.gr,250,3813,57,3
exact143.gr,250,3813,58,1
exact143.gr,250,3813,59,1
exact143.gr,250,3813,60,4
exact143.gr,250,3813,61,1
exact143.gr,250,3813,62,1
exact143.gr,250,3813,63,2
exact143.gr,250,3813,64,4
exact143.gr,250,3813,65,1
exact143.gr,250,3813,66,2
exact143.gr,250,3813,67,1
exact143.gr,250,3813,68,2
exact143.gr,250,3813,69,2
exact143.gr,250,3813,70,2
exact143.gr,250,3813,71,1
exact143.gr,250,3813,75,2
exact143.gr,250,3813,78,1
exact143.gr,250,3813,82,2
exact143.gr,250,3813,83,2
exact143.gr,250,3813,84,1
exact143.gr,250,3813,86,1
exact145.gr,250,6574,3,1
exact145.gr,250,6574,4,2
exact145.gr,250,6574,8,1
exact145.gr,250,6574,11,1
exact145.gr,250,6574,14,1
exact145.gr,250,6574,17,2
exact145.gr,250,6574,18,3
exact145.gr,250,6574,19,2
exact145.gr,250,6574,20,2
exact145.gr,250,6574,21,6
exact145.gr,250,6574,22,4
exact145.gr,250,6574,23,11
exact145.gr,250,6574,24,4
exact145.gr,250,6574,25,3
exact145.gr,250,6574,26,14
exact145.gr,250,6574,27,6
exact145.gr,250,6574,28,4
exact145.gr,250,6574,29,8
exact145.gr,250,6574,30,4
exact145.gr,250,6574,31,10
exact145.gr,250,6574,32,2
exact145.gr,250,6574,33,2
exact145.gr,250,6574,34,6
exact145.gr,250,6574,35,6
exact145.gr,250,6574,36,5
exact145.gr,250,6574,37,4
exact145.gr,250,6574,38,2
exact145.gr,250,6574,39,7
exact145.gr,250,6574,40,7
exact145.gr,250,6574,41,1
exact145.gr,250,6574,42,2
exact145.gr,250,6574,44,1
exact145.gr,250,6574,45,1
exact145.gr,250,6574,46,1
exact145.gr,250,6574,47,2
exact145.gr,250,6574,48,3
exact145.gr,250,6574,49,7
exact145.gr,250,6574,50,2
exact145.gr,250,6574,51,3
exact145.gr,250,6574,55,1
exact145.gr,250,6574,58,1
exact145.gr,250,6574,61,2
exact145.gr,250,6574,62,1
exact145.gr,250,6574,64,1
exact145.gr,250,6574,66,4
exact145.gr,250,6574,68,2
exact145.gr,250,6574,71,2
exact145.gr,250,6574,73,1
exact145.gr,250,6574,74,3
exact145.gr,250,6574,75,4
exact145.gr,250,6574,76,5
exact145.gr,250,6574,78,2
exact145.gr,250,6574,79,2
exact145.gr,250,6574,80,3
exact145.gr,250,6574,81,2
exact145.gr,250,6574,82,1
exact145.gr,250,6574,83,1
exact145.gr,250,6574,84,3
exact145.gr,250,6574,85,2
exact145.gr,250,6574,86,2
exact145.gr,250,6574,87,3
exact145.gr,250,6574,88,1
exact145.gr,250,6574,89,1
exact145.gr,250,6574,90,2
exact145.gr,250,6574,91,3
exact145.gr,250,6574,92,1
exact145.gr,250,6574,93,5
exact145.gr,250,6574,94,3
exact145.gr,250,6574,95,3
exact145.gr,250,6574,96,3
exact145.gr,250,6574,97,7
exact145.gr,250,6574,98,5
exact145.gr,250,6574,99,1
exact145.gr,250,6574,101,1
exact145.gr,250,6574,102,2
exact145.gr,250,6574,103,2
exact145.gr,250,6574,104,4
exact145.gr,250,6574,106,2
exact145.gr,250,6574,111,1
exact145.gr,250,6574,115,1
exact145.gr,250,6574,116,1
exact147.gr,250,11421,21,1
exact147.gr,250,11421,25,1
exact147.gr,250,11421,26,2
exact147.gr,250,11421,27,2
exact147.gr,250,11421,28,1
exact147.gr,250,11421,29,1
exact147.gr,250,11421,31,1
exact147.gr,250,11421,32,1
exact147.gr,250,11421,33,3
exact147.gr,250,11421,34,1
exact147.gr,250,11421,35,1
exact147.gr,250,11421,36,1
exact147.gr,250,11421,38,1
exact147.gr,250,11421,40,3
exact147.gr,250,11421,43,1
exact147.gr,250,11421,44,1
exact147.gr,250,11421,45,2
exact147.gr,250,11421,46,1
exact147.gr,250,11421,47,1
exact147.gr,250,11421,48,2
exact147.gr,250,11421,49,3
exact147.gr,250,11421,50,1
exact147.gr,250,11421,51,3
exact147.gr,250,11421,53,3
exact147.gr,250,11421,54,2
exact147.gr,250,11421,55,1
exact147.gr,250,11421,56,2
exact147.gr,250,11421,57,1
exact147.gr,250,11421,58,2
exact147.gr,250,11421,60,3
exact147.gr,250,11421,61,1
exact147.gr,250,11421,62,6
exact147.gr,250,11421,63,2
exact147.gr,250,11421,64,2
exact147.gr,250,11421,65,4
exact147.gr,250,11421,66,5
exact147.gr,250,11421,67,3
exact147.gr,250,11421,68,1
exact147.gr,250,11421,69,2
exact147.gr,250,11421,70,4
exact147.gr,250,11421,71,2
exact147.gr,250,11421,72,1
exact147.gr,250,11421,73,1
exact147.gr,250,11421,74,4
exact147.gr,250,11421,75,3
exact147.gr,250,11421,76,3
exact147.gr,250,11421,77,1
exact147.gr,250,11421,78,6
exact147.gr,250,11421,79,3
exact147.gr,250,11421,80,5
exact147.gr,250,11421,81,2
exact147.gr,250,11421,82,2
exact147.gr,250,11421,83,3
exact147.gr,250,11421,85,3
exact147.gr,250,11421,86,1
exact147.gr,250,11421,87,1
exact147.gr,250,11421,88,3
exact147.gr,250,11421,89,1
exact147.gr,250,11421,91,1
exact147.gr,250,11421,92,5
exact147.gr,250,11421,93,2
exact147.gr,250,11421,95,1
exact147.gr,250,11421,96,1
exact147.gr,250,11421,97,4
exact147.gr,250,11421,98,1
exact147.gr,250,11421,99,1
exact147.gr,250,11421,100,3
exact147.gr,250,11421,101,3
exact147.gr,250,11421,102,3
exact147.gr,250,11421,103,3
exact147.gr,250,11421,104,2
exact147.gr,250,11421,105,2
exact147.gr,250,11421,106,6
exact147.gr,250,11421,107,3
exact147.gr,250,11421,108,2
exact147.gr,250,11421,109,1
exact147.gr,250,11421,110,5
exact147.gr,250,11421,111,4
exact147.gr,250,11421,112,3
exact147.gr,250,11421,113,2
exact147.gr,250,11421,115,3
exact147.gr,250,11421,116,3
exact147.gr,250,11421,117,2
exact147.gr,250,11421,118,2
exact147.gr,250,11421,119,3
exact147.gr,250,11421,120,3
exact147.gr,250,11421,121,3
exact147.gr,250,11421,122,2
exact147.gr,250,11421,123,1
exact147.gr,250,11421,125,2
exact147.gr,250,11421,126,2
exact147.gr,250,11421,127,1
exact147.gr,250,11421,129,1
exact147.gr,250,11421,130,1
exact147.gr,250,11421,131,3
exact147.gr,250,11421,132,1
exact147.gr,250,11421,133,2
exact147.gr,250,11421,134,1
exact147.gr,250,11421,135,3
exact147.gr,250,11421,139,2
exact147.gr,250,11421,140,2
exact147.gr,250,11421,141,2
exact147.gr,250,11421,143,2
exact147.gr,250,11421,144,3
exact147.gr,250,11421,145,3
exact147.gr,250,11421,146,3
exact147.gr,250,11421,147,1
exact147.gr,250,11421,148,1
exact147.gr,250,11421,150,1
exact147.gr,250,11421,151,1
exact147.gr,250,11421,154,1
exact147.gr,250,11421,155,1
exact147.gr,250,11421,161,1
exact147.gr,250,11421,166,1
exact147.gr,250,11421,168,1
exact147.gr,250,11421,169,1
exact147.gr,250,11421,171,1
exact147.gr,250,11421,181,1
exact149.gr,250,22395,54,1
exact149.gr,250,22395,57,1
exact149.gr,250,22395,58,2
exact149.gr,250,22395,63,1
exact149.gr,250,22395,64,2
exact149.gr,250,22395,72,1
exact149.gr,250,22395,77,2
exact149.gr,250,22395,84,1
exact149.gr,250,22395,85,6
exact149.gr,250,22395,90,1
exact149.gr,250,22395,95,2
exact149.gr,250,22395,97,1
exact149.gr,250,22395,98,1
exact149.gr,250,22395,101,1
exact149.gr,250,22395,102,2
exact149.gr,250,22395,104,1
exact149.gr,250,22395,110,1
exact149.gr,250,22395,111,1
exact149.gr,250,22395,113,2
exact149.gr,250,22395,118,1
exact149.gr,250,22395,121,1
exact149.gr,250,22395,123,1
exact149.gr,250,22395,129,1
exact149.gr,250,22395,132,1
exact149.gr,250,22395,134,2
exact149.gr,250,22395,135,1
exact149.gr,250,22395,136,1
exact149.gr,250,22395,139,3
exact149.gr,250,22395,140,1
exact149.gr,250,22395,144,1
exact149.gr,250,22395,145,2
exact149.gr,250,22395,147,2
exact149.gr,250,22395,148,3
exact149.gr,250,22395,149,1
exact149.gr,250,22395,150,1
exact149.gr,250,22395,151,1
exact149.gr,250,22395,152,3
exact149.gr,250,22395,153,2
exact149.gr,250,22395,155,1
exact149.gr,250,22395,157,1
exact149.gr,250,22395,158,1
exact149.gr,250,22395,159,2
exact149.gr,250,22395,160,2
exact149.gr,250,22395,161,1
exact149.gr,250,22395,162,2
exact149.gr,250,22395,164,1
exact149.gr,250,22395,167,1
exact149.gr,250,22395,168,3
exact149.gr,250,22395,169,3
exact149.gr,250,22395,170,3
exact149.gr,250,22395,171,4
exact149.gr,250,22395,172,2
exact149.gr,250,22395,173,2
exact149.gr,250,22395,174,1
exact149.gr,250,22395,175,1
exact149.gr,250,22395,176,1
exact149.gr,250,22395,177,2
exact149.gr,250,22395,178,3
exact149.gr,250,22395,179,4
exact149.gr,250,22395,180,2
exact149.gr,250,22395,181,1
exact149.gr,250,22395,183,3
exact149.gr,250,22395,184,3
exact149.gr,250,22395,185,1
exact149.gr,250,22395,186,3
exact149.gr,250,22395,187,4
exact149.gr,250,22395,188,3
exact149.gr,250,22395,189,2
exact149.gr,250,22395,190,4
exact149.gr,250,22395,191,3
exact149.gr,250,22395,192,5
exact149.gr,250,22395,193,6
exact149.gr,250,22395,194,5
exact149.gr,250,22395,195,1
exact149.gr,250,22395,196,5
exact149.gr,250,22395,197,2
exact149.gr,250,22395,198,2
exact149.gr,250,22395,199,4
exact149.gr,250,22395,200,2
exact149.gr,250,22395,201,1
exact149.gr,250,22395,204,4
exact149.gr,250,22395,205,1
exact149.gr,250,22395,206,2
exact149.gr,250,22395,207,6
exact149.gr,250,22395,208,2
exact149.gr,250,22395,209,4
exact149.gr,250,22395,210,5
exact149.gr,250,22395,211,4
exact149.gr,250,22395,212,2
exact149.gr,250,22395,213,2
exact149.gr,250,22395,214,2
exact149.gr,250,22395,215,2
exact149.gr,250,22395,216,3
exact149.gr,250,22395,217,1
exact149.gr,250,22395,218,1
exact149.gr,250,22395,219,3
exact149.gr,250,22395,220,4
exact149.gr,250,22395,221,4
exact149.gr,250,22395,222,5
exact149.gr,250,22395,223,2
exact149.gr,250,22395,224,2
exact149.gr,250,22395,225,1
exact149.gr,250,22395,226,3
exact149.gr,250,22395,227,2
exact149.gr,250,22395,228,1
exact149.gr,250,22395,229,3
exact149.gr,250,22395,230,2
exact149.gr,250,22395,232,1
exact149.gr,250,22395,233,1
exact149.gr,250,22395,234,3
exact149.gr,250,22395,235,2
exact149.gr,250,22395,236,2
exact149.gr,250,22395,237,1
exact149.gr,250,22395,238,2
exact149.gr,250,22395,240,2
exact149.gr,250,22395,241,1
exact151.gr,250,29867,135,1
exact151.gr,250,29867,144,1
exact151.gr,250,29867,176,2
exact151.gr,250,29867,188,1
exact151.gr,250,29867,195,1
exact151.gr,250,29867,199,1
exact151.gr,250,29867,206,1
exact151.gr,250,29867,207,1
exact151.gr,250,29867,208,1
exact151.gr,250,29867,212,1
exact151.gr,250,29867,213,1
exact151.gr,250,29867,215,6
exact151.gr,250,29867,217,1
exact151.gr,250,29867,218,3
exact151.gr,250,29867,220,3
exact151.gr,250,29867,221,1
exact151.gr,250,29867,222,6
exact151.gr,250,29867,223,1
exact151.gr,250,29867,224,3
exact151.gr,250,29867,225,5
exact151.gr,250,29867,226,2
exact151.gr,250,29867,227,4
exact151.gr,250,29867,228,5
exact151.gr,250,29867,229,2
exact151.gr,250,29867,230,2
exact151.gr,250,29867,232,3
exact151.gr,250,29867,234,3
exact151.gr,250,29867,235,2
exact151.gr,250,29867,237,1
exact151.gr,250,29867,238,2
exact151.gr,250,29867,239,2
exact151.gr,250,29867,240,2
exact151.gr,250,29867,241,6
exact151.gr,250,29867,242,11
exact151.gr,250,29867,243,15
exact151.gr,250,29867,244,11
exact151.gr,250,29867,245,15
exact151.gr,250,29867,246,13
exact151.gr,250,29867,247,20
exact151.gr,250,29867,248,38
exact151.gr,250,29867,249,50
exact153.gr,250,31119,245,1
exact153.gr,250,31119,247,1
exact153.gr,250,31119,248,6
exact153.gr,250,31119,249,242
exact155.gr,263,1295,0,58
exact155.gr,263,1295,1,48
exact155.gr,263,1295,2,11
exact155.gr,263,1295,3,9
exact155.gr,263,1295,4,19
exact155.gr,263,1295,5,8
exact155.gr,263,1295,6,17
exact155.gr,263,1295,9,1
exact155.gr,263,1295,12,1
exact155.gr,263,1295,13,15
exact155.gr,263,1295,14,1
exact155.gr,263,1295,15,3
exact155.gr,263,1295,16,12
exact155.gr,263,1295,20,2
exact155.gr,263,1295,21,1
exact155.gr,263,1295,22,2
exact155.gr,263,1295,23,9
exact155.gr,263,1295,24,7
exact155.gr,263,1295,26,3
exact155.gr,263,1295,28,1
exact155.gr,263,1295,34,9
exact155.gr,263,1295,35,20
exact155.gr,263,1295,36,6
exact157.gr,263,3422,0,18
exact157.gr,263,3422,1,13
exact157.gr,263,3422,2,5
exact157.gr,263,3422,3,6
exact157.gr,263,3422,4,3
exact157.gr,263,3422,5,7
exact157.gr,263,3422,6,13
exact157.gr,263,3422,7,3
exact157.gr,263,3422,8,9
exact157.gr,263,3422,9,3
exact157.gr,263,3422,10,3
exact157.gr,263,3422,11,6
exact157.gr,263,3422,12,12
exact157.gr,263,3422,13,1
exact157.gr,263,3422,14,1
exact157.gr,263,3422,15,2
exact157.gr,263,3422,16,1
exact157.gr,263,3422,17,4
exact157.gr,263,3422,18,8
exact157.gr,263,3422,19,1
exact157.gr,263,3422,20,5
exact157.gr,263,3422,21,4
exact157.gr,263,3422,22,4
exact157.gr,263,3422,23,3
exact157.gr,263,3422,24,2
exact157.gr,263,3422,25,4
exact157.gr,263,3422,26,1
exact157.gr,263,3422,27,2
exact157.gr,263,3422,28,6
exact157.gr,263,3422,29,2
exact157.gr,263,3422,31,2
exact157.gr,263,3422,32,1
exact157.gr,263,3422,33,5
exact157.gr,263,3422,34,2
exact157.gr,263,3422,35,1
exact157.gr,263,3422,36,13
exact157.gr,263,3422,37,18
exact157.gr,263,3422,38,9
exact157.gr,263,3422,39,4
exact157.gr,263,3422,40,4
exact157.gr,263,3422,41,6
exact157.gr,263,3422,43,1
exact157.gr,263,3422,44,2
exact157.gr,263,3422,45,3
exact157.gr,263,3422,46,3
exact157.gr,263,3422,47,2
exact157.gr,263,3422,48,1
exact157.gr,263,3422,51,1
exact157.gr,263,3422,52,2
exact157.gr,263,3422,53,3
exact157.gr,263,3422,55,2
exact157.gr,263,3422,56,1
exact157.gr,263,3422,57,1
exact157.gr,263,3422,58,1
exact157.gr,263,3422,59,4
