graph,n,m,degree,frequency
heur175.gr,12008,118489,61,17
heur175.gr,12008,118489,62,11
heur175.gr,12008,118489,63,12
heur175.gr,12008,118489,64,7
heur175.gr,12008,118489,65,34
heur175.gr,12008,118489,66,15
heur175.gr,12008,118489,67,6
heur175.gr,12008,118489,68,8
heur175.gr,12008,118489,69,25
heur175.gr,12008,118489,70,4
heur175.gr,12008,118489,71,4
heur175.gr,12008,118489,72,6
heur175.gr,12008,118489,73,8
heur175.gr,12008,118489,74,9
heur175.gr,12008,118489,75,6
heur175.gr,12008,118489,76,6
heur175.gr,12008,118489,77,42
heur175.gr,12008,118489,78,4
heur175.gr,12008,118489,79,6
heur175.gr,12008,118489,80,7
heur175.gr,12008,118489,81,5
heur175.gr,12008,118489,82,3
heur175.gr,12008,118489,83,5
heur175.gr,12008,118489,84,7
heur175.gr,12008,118489,85,7
heur175.gr,12008,118489,86,5
heur175.gr,12008,118489,87,5
heur175.gr,12008,118489,88,4
heur175.gr,12008,118489,89,33
heur175.gr,12008,118489,90,49
heur175.gr,12008,118489,91,8
heur175.gr,12008,118489,92,29
heur175.gr,12008,118489,93,10
heur175.gr,12008,118489,94,4
heur175.gr,12008,118489,95,8
heur175.gr,12008,118489,96,9
heur175.gr,12008,118489,97,8
heur175.gr,12008,118489,98,29
heur175.gr,12008,118489,99,5
heur175.gr,12008,118489,100,5
heur175.gr,12008,118489,101,7
heur175.gr,12008,118489,102,4
heur175.gr,12008,118489,103,8
heur175.gr,12008,118489,104,4
heur175.gr,12008,118489,105,5
heur175.gr,12008,118489,106,3
heur175.gr,12008,118489,107,4
heur175.gr,12008,118489,108,5
heur175.gr,12008,118489,109,4
heur175.gr,12008,118489,110,3
heur175.gr,12008,118489,111,4
heur175.gr,12008,118489,112,3
heur175.gr,12008,118489,113,2
heur175.gr,12008,118489,114,2
heur175.gr,12008,118489,115,1
heur175.gr,12008,118489,116,2
heur175.gr,12008,118489,117,5
heur175.gr,12008,118489,118,5
heur175.gr,12008,118489,119,1
heur175.gr,12008,118489,120,2
heur175.gr,12008,118489,121,3
heur175.gr,12008,118489,122,5
heur175.gr,12008,118489,124,4
heur175.gr,12008,118489,125,1
heur175.gr,12008,118489,126,4
heur175.gr,12008,118489,127,2
heur175.gr,12008,118489,128,1
heur175.gr,12008,118489,129,2
heur175.gr,12008,118489,130,1
heur175.gr,12008,118489,131,3
heur175.gr,12008,118489,132,1
heur175.gr,12008,118489,134,2
heur175.gr,12008,118489,136,3
heur175.gr,12008,118489,137,3
heur175.gr,12008,118489,138,2
heur175.gr,12008,118489,139,2
heur175.gr,12008,118489,140,1
heur175.gr,12008,118489,143,3
heur175.gr,12008,118489,145,2
heur175.gr,12008,118489,146,2
heur175.gr,12008,118489,147,1
heur175.gr,12008,118489,148,1
heur175.gr,12008,118489,149,7
heur175.gr,12008,118489,150,1
heur175.gr,12008,118489,151,2
heur175.gr,12008,118489,152,1
heur175.gr,12008,118489,158,1
heur175.gr,12008,118489,160,2
heur175.gr,12008,118489,161,3
heur175.gr,12008,118489,162,1
heur175.gr,12008,118489,163,1
heur175.gr,12008,118489,164,3
heur175.gr,12008,118489,167,1
heur175.gr,12008,118489,168,1
heur175.gr,12008,118489,169,2
heur175.gr,12008,118489,170,2
heur175.gr,12008,118489,172,2
heur175.gr,12008,118489,173,2
heur175.gr,12008,118489,178,3
heur175.gr,12008,118489,179,1
heur175.gr,12008,118489,181,2
heur175.gr,12008,118489,183,1
heur175.gr,12008,118489,185,2
heur175.gr,12008,118489,186,2
heur175.gr,12008,118489,188,1
heur175.gr,12008,118489,190,1
heur175.gr,12008,118489,192,1
heur175.gr,12008,118489,193,1
heur175.gr,12008,118489,194,1
heur175.gr,12008,118489,202,1
heur175.gr,12008,118489,204,1
heur175.gr,12008,118489,210,1
heur175.gr,12008,118489,211,1
heur175.gr,12008,118489,212,1
heur175.gr,12008,118489,214,1
heur175.gr,12008,118489,228,1
heur175.gr,12008,118489,238,44
heur175.gr,12008,118489,239,6
heur175.gr,12008,118489,240,3
heur175.gr,12008,118489,241,2
heur175.gr,12008,118489,242,3
heur175.gr,12008,118489,243,2
heur175.gr,12008,118489,244,4
heur175.gr,12008,118489,245,1
heur175.gr,12008,118489,246,5
heur175.gr,12008,118489,247,6
heur175.gr,12008,118489,248,1
heur175.gr,12008,118489,249,4
heur175.gr,12008,118489,250,2
heur175.gr,12008,118489,251,2
heur175.gr,12008,118489,252,2
heur175.gr,12008,118489,253,2
heur175.gr,12008,118489,254,4
heur175.gr,12008,118489,256,3
heur175.gr,12008,118489,257,2
heur175.gr,12008,118489,258,1
heur175.gr,12008,118489,259,1
heur175.gr,12008,118489,260,2
heur175.gr,12008,118489,261,1
heur175.gr,12008,118489,263,2
heur175.gr,12008,118489,264,2
heur175.gr,12008,118489,265,1
heur175.gr,12008,118489,266,2
heur175.gr,12008,118489,267,1
heur175.gr,12008,118489,269,2
heur175.gr,12008,118489,270,1
heur175.gr,12008,118489,271,1
heur175.gr,12008,118489,272,1
heur175.gr,12008,118489,273,1
heur175.gr,12008,118489,274,1
heur175.gr,12008,118489,275,1
heur175.gr,12008,118489,278,1
heur175.gr,12008,118489,279,1
heur175.gr,12008,118489,282,5
heur175.gr,12008,118489,283,1
heur175.gr,12008,118489,287,3
heur175.gr,12008,118489,289,1
heur175.gr,12008,118489,291,2
heur175.gr,12008,118489,292,1
heur175.gr,12008,118489,294,2
heur175.gr,12008,118489,295,1
heur175.gr,12008,118489,296,3
heur175.gr,12008,118489,297,5
heur175.gr,12008,118489,298,3
heur175.gr,12008,118489,299,2
heur175.gr,12008,118489,300,1
heur175.gr,12008,118489,301,1
heur175.gr,12008,118489,303,4
heur175.gr,12008,118489,305,2
heur175.gr,12008,118489,306,2
heur175.gr,12008,118489,308,6
heur175.gr,12008,118489,309,1
heur175.gr,12008,118489,310,2
heur175.gr,12008,118489,312,3
heur175.gr,12008,118489,313,1
heur175.gr,12008,118489,314,1
heur175.gr,12008,118489,316,1
heur175.gr,12008,118489,317,2
heur175.gr,12008,118489,321,4
heur175.gr,12008,118489,322,1
heur175.gr,12008,118489,325,2
heur175.gr,12008,118489,326,1
heur175.gr,12008,118489,327,4
heur175.gr,12008,118489,328,3
heur175.gr,12008,118489,330,1
heur175.gr,12008,118489,331,1
heur175.gr,12008,118489,332,1
heur175.gr,12008,118489,333,1
heur175.gr,12008,118489,334,1
heur175.gr,12008,118489,335,1
heur175.gr,12008,118489,336,1
heur175.gr,12008,118489,338,1
heur175.gr,12008,118489,342,2
heur175.gr,12008,118489,343,2
heur175.gr,12008,118489,345,1
heur175.gr,12008,118489,346,3
heur175.gr,12008,118489,347,1
heur175.gr,12008,118489,348,1
heur175.gr,12008,118489,349,1
heur175.gr,12008,118489,350,1
heur175.gr,12008,118489,352,1
heur175.gr,12008,118489,354,1
heur175.gr,12008,118489,355,1
heur175.gr,12008,118489,359,1
heur175.gr,12008,118489,364,1
heur175.gr,12008,118489,365,1
heur175.gr,12008,118489,367,1
heur175.gr,12008,118489,371,1
heur175.gr,12008,118489,372,2
heur175.gr,12008,118489,373,1
heur175.gr,12008,118489,374,1
heur175.gr,12008,118489,375,1
heur175.gr,12008,118489,380,1
heur175.gr,12008,118489,381,1
heur175.gr,12008,118489,394,1
heur175.gr,12008,118489,400,1
heur175.gr,12008,118489,403,1
heur175.gr,12008,118489,409,1
heur175.gr,12008,118489,415,1
heur175.gr,12008,118489,422,1
heur175.gr,12008,118489,423,2
heur175.gr,12008,118489,424,1
heur175.gr,12008,118489,425,2
heur175.gr,12008,118489,440,2
heur175.gr,12008,118489,443,1
heur175.gr,12008,118489,444,1
heur175.gr,12008,118489,482,1
heur175.gr,12008,118489,486,1
heur175.gr,12008,118489,491,1
heur177.gr,22687,54705,1,9296
heur177.gr,22687,54705,2,3526
heur177.gr,22687,54705,3,1693
heur177.gr,22687,54705,4,1065
heur177.gr,22687,54705,5,642
heur177.gr,22687,54705,6,401
heur177.gr,22687,54705,7,250
heur177.gr,22687,54705,8,175
heur177.gr,22687,54705,9,141
heur177.gr,22687,54705,10,491
heur177.gr,22687,54705,11,1289
heur177.gr,22687,54705,12,1011
heur177.gr,22687,54705,13,737
heur177.gr,22687,54705,14,525
heur177.gr,22687,54705,15,424
heur177.gr,22687,54705,16,285
heur177.gr,22687,54705,17,237
heur177.gr,22687,54705,18,147
heur177.gr,22687,54705,19,89
heur177.gr,22687,54705,20,71
heur177.gr,22687,54705,21,50
heur177.gr,22687,54705,22,41
heur177.gr,22687,54705,23,24
heur177.gr,22687,54705,24,19
heur177.gr,22687,54705,25,7
heur177.gr,22687,54705,26,15
heur177.gr,22687,54705,27,7
heur177.gr,22687,54705,28,3
heur177.gr,22687,54705,29,4
heur177.gr,22687,54705,30,1
heur177.gr,22687,54705,31,1
heur177.gr,22687,54705,32,2
heur177.gr,22687,54705,33,1
heur177.gr,22687,54705,34,3
heur177.gr,22687,54705,35,2
heur177.gr,22687,54705,36,2
heur177.gr,22687,54705,41,1
heur177.gr,22687,54705,42,1
heur177.gr,22687,54705,44,1
heur177.gr,22687,54705,47,1
heur177.gr,22687,54705,48,1
heur177.gr,22687,54705,50,1
heur177.gr,22687,54705,54,1
heur177.gr,22687,54705,58,1
heur177.gr,22687,54705,64,1
heur177.gr,22687,54705,66,1
heur179.gr,36692,183831,1,11211
heur179.gr,36692,183831,2,3800
heur179.gr,36692,183831,3,5167
heur179.gr,36692,183831,4,3366
heur179.gr,36692,183831,5,2212
heur179.gr,36692,183831,6,1966
heur179.gr,36692,183831,7,1117
heur179.gr,36692,183831,8,817
heur179.gr,36692,183831,9,671
heur179.gr,36692,183831,10,588
heur179.gr,36692,183831,11,457
heur179.gr,36692,183831,12,401
heur179.gr,36692,183831,13,329
heur179.gr,36692,183831,14,263
heur179.gr,36692,183831,15,216
heur179.gr,36692,183831,16,239
heur179.gr,36692,183831,17,188
heur179.gr,36692,183831,18,203
heur179.gr,36692,183831,19,155
heur179.gr,36692,183831,20,148
heur179.gr,36692,183831,21,123
heur179.gr,36692,183831,22,104
heur179.gr,36692,183831,23,108
heur179.gr,36692,183831,24,122
heur179.gr,36692,183831,25,84
heur179.gr,36692,183831,26,86
heur179.gr,36692,183831,27,85
heur179.gr,36692,183831,28,86
heur179.gr,36692,183831,29,80
heur179.gr,36692,183831,30,72
heur179.gr,36692,183831,31,74
heur179.gr,36692,183831,32,63
heur179.gr,36692,183831,33,58
heur179.gr,36692,183831,34,64
heur179.gr,36692,183831,35,49
heur179.gr,36692,183831,36,54
heur179.gr,36692,183831,37,46
heur179.gr,36692,183831,38,61
heur179.gr,36692,183831,39,50
heur179.gr,36692,183831,40,41
heur179.gr,36692,183831,41,43
heur179.gr,36692,183831,42,38
heur179.gr,36692,183831,43,50
heur179.gr,36692,183831,44,40
heur179.gr,36692,183831,45,28
heur179.gr,36692,183831,46,26
heur179.gr,36692,183831,47,37
heur179.gr,36692,183831,48,27
heur179.gr,36692,183831,49,32
heur179.gr,36692,183831,50,31
heur179.gr,36692,183831,51,30
heur179.gr,36692,183831,52,24
heur179.gr,36692,183831,53,25
heur179.gr,36692,183831,54,33
heur179.gr,36692,183831,55,23
heur179.gr,36692,183831,56,16
heur179.gr,36692,183831,57,23
heur179.gr,36692,183831,58,21
heur179.gr,36692,183831,59,27
heur179.gr,36692,183831,60,31
heur179.gr,36692,183831,61,20
heur179.gr,36692,183831,62,26
heur179.gr,36692,183831,63,19
heur179.gr,36692,183831,64,17
heur179.gr,36692,183831,65,18
heur179.gr,36692,183831,66,18
heur179.gr,36692,183831,67,15
heur179.gr,36692,183831,68,20
heur179.gr,36692,183831,69,21
heur179.gr,36692,183831,70,14
heur179.gr,36692,183831,71,12
heur179.gr,36692,183831,72,20
heur179.gr,36692,183831,73,19
heur179.gr,36692,183831,74,20
heur179.gr,36692,183831,75,19
heur179.gr,36692,183831,76,12
heur179.gr,36692,183831,77,13
heur179.gr,36692,183831,78,9
heur179.gr,36692,183831,79,9
heur179.gr,36692,183831,80,14
heur179.gr,36692,183831,81,20
heur179.gr,36692,183831,82,9
heur179.gr,36692,183831,83,5
heur179.gr,36692,183831,84,17
heur179.gr,36692,183831,85,9
heur179.gr,36692,183831,86,14
heur179.gr,36692,183831,87,8
heur179.gr,36692,183831,88,9
heur179.gr,36692,183831,89,7
heur179.gr,36692,183831,90,11
heur179.gr,36692,183831,91,7
heur179.gr,36692,183831,92,11
heur179.gr,36692,183831,93,10
heur179.gr,36692,183831,94,10
heur179.gr,36692,183831,95,5
heur179.gr,36692,183831,96,8
heur179.gr,36692,183831,97,4
heur179.gr,36692,183831,98,8
heur179.gr,36692,183831,99,7
heur179.gr,36692,183831,100,9
heur179.gr,36692,183831,101,7
heur179.gr,36692,183831,102,6
heur179.gr,36692,183831,103,7
heur179.gr,36692,183831,104,7
heur179.gr,36692,183831,105,11
heur179.gr,36692,183831,106,8
heur179.gr,36692,183831,107,6
heur179.gr,36692,183831,108,8
heur179.gr,36692,183831,109,6
heur179.gr,36692,183831,110,5
heur179.gr,36692,183831,111,5
heur179.gr,36692,183831,112,7
heur179.gr,36692,183831,113,4
heur179.gr,36692,183831,114,6
heur179.gr,36692,183831,115,6
heur179.gr,36692,183831,116,4
heur179.gr,36692,183831,117,3
heur179.gr,36692,183831,118,4
heur179.gr,36692,183831,119,9
heur179.gr,36692,183831,120,4
heur179.gr,36692,183831,121,8
heur179.gr,36692,183831,122,3
heur179.gr,36692,183831,123,9
heur179.gr,36692,183831,124,4
heur179.gr,36692,183831,125,4
heur179.gr,36692,183831,126,4
heur179.gr,36692,183831,127,5
heur179.gr,36692,183831,128,1
heur179.gr,36692,183831,129,2
heur179.gr,36692,183831,130,4
heur179.gr,36692,183831,131,2
heur179.gr,36692,183831,132,3
heur179.gr,36692,183831,133,6
heur179.gr,36692,183831,134,3
heur179.gr,36692,183831,135,5
heur179.gr,36692,183831,136,5
heur179.gr,36692,183831,137,8
heur179.gr,36692,183831,138,6
heur179.gr,36692,183831,139,4
heur179.gr,36692,183831,140,3
heur179.gr,36692,183831,141,4
heur179.gr,36692,183831,142,3
heur179.gr,36692,183831,143,4
heur179.gr,36692,183831,144,5
heur179.gr,36692,183831,145,4
heur179.gr,36692,183831,146,4
heur179.gr,36692,183831,147,8
heur179.gr,36692,183831,148,1
heur179.gr,36692,183831,149,4
heur179.gr,36692,183831,150,2
heur179.gr,36692,183831,151,2
heur179.gr,36692,183831,155,3
heur179.gr,36692,183831,156,2
heur179.gr,36692,183831,157,4
heur179.gr,36692,183831,158,4
heur179.gr,36692,183831,159,2
heur179.gr,36692,183831,160,3
heur179.gr,36692,183831,161,1
heur179.gr,36692,183831,162,5
heur179.gr,36692,183831,163,4
heur179.gr,36692,183831,164,2
heur179.gr,36692,183831,165,3
heur179.gr,36692,183831,166,2
heur179.gr,36692,183831,167,4
heur179.gr,36692,183831,168,5
heur179.gr,36692,183831,169,2
heur179.gr,36692,183831,170,2
heur179.gr,36692,183831,171,2
heur179.gr,36692,183831,172,5
heur179.gr,36692,183831,173,2
heur179.gr,36692,183831,174,4
heur179.gr,36692,183831,175,2
heur179.gr,36692,183831,176,1
heur179.gr,36692,183831,177,1
heur179.gr,36692,183831,178,5
heur179.gr,36692,183831,180,3
heur179.gr,36692,183831,181,6
heur179.gr,36692,183831,183,1
heur179.gr,36692,183831,184,2
heur179.gr,36692,183831,185,1
heur179.gr,36692,183831,186,2
heur179.gr,36692,183831,187,1
heur179.gr,36692,183831,190,4
heur179.gr,36692,183831,191,1
heur179.gr,36692,183831,192,1
heur179.gr,36692,183831,197,1
heur179.gr,36692,183831,198,1
heur179.gr,36692,183831,200,1
heur179.gr,36692,183831,201,1
heur179.gr,36692,183831,203,2
heur179.gr,36692,183831,204,1
heur179.gr,36692,183831,205,2
heur179.gr,36692,183831,206,1
heur179.gr,36692,183831,207,4
heur179.gr,36692,183831,209,1
heur179.gr,36692,183831,210,1
heur179.gr,36692,183831,211,1
heur179.gr,36692,183831,212,3
heur179.gr,36692,183831,213,1
heur179.gr,36692,183831,214,2
heur179.gr,36692,183831,215,1
heur179.gr,36692,183831,216,1
heur179.gr,36692,183831,217,3
heur179.gr,36692,183831,218,2
heur179.gr,36692,183831,219,3
heur179.gr,36692,183831,220,1
heur179.gr,36692,183831,221,2
heur179.gr,36692,183831,223,2
heur179.gr,36692,183831,225,1
heur179.gr,36692,183831,226,1
heur179.gr,36692,183831,227,3
heur179.gr,36692,183831,228,3
heur179.gr,36692,183831,229,3
heur179.gr,36692,183831,230,2
heur179.gr,36692,183831,231,1
heur179.gr,36692,183831,232,2
heur179.gr,36692,183831,233,1
heur179.gr,36692,183831,234,2
heur179.gr,36692,183831,235,1
heur179.gr,36692,183831,239,1
heur179.gr,36692,183831,240,1
heur179.gr,36692,183831,243,4
heur179.gr,36692,183831,244,2
heur179.gr,36692,183831,246,1
heur179.gr,36692,183831,247,1
heur179.gr,36692,183831,249,1
heur179.gr,36692,183831,253,2
heur179.gr,36692,183831,257,1
heur179.gr,36692,183831,258,3
heur179.gr,36692,183831,261,1
heur179.gr,36692,183831,262,1
heur179.gr,36692,183831,263,3
heur179.gr,36692,183831,264,1
heur179.gr,36692,183831,269,1
heur179.gr,36692,183831,270,1
heur179.gr,36692,183831,271,1
heur179.gr,36692,183831,275,2
heur179.gr,36692,183831,277,1
heur179.gr,36692,183831,278,1
heur179.gr,36692,183831,279,1
heur179.gr,36692,183831,280,2
heur179.gr,36692,183831,281,1
heur179.gr,36692,183831,282,1
heur179.gr,36692,183831,283,1
heur179.gr,36692,183831,284,1
heur179.gr,36692,183831,285,1
heur179.gr,36692,183831,286,1
heur179.gr,36692,183831,292,1
heur179.gr,36692,183831,293,1
heur179.gr,36692,183831,295,1
heur179.gr,36692,183831,296,1
heur179.gr,36692,183831,297,2
heur179.gr,36692,183831,298,1
heur179.gr,36692,183831,299,1
heur179.gr,36692,183831,300,1
heur179.gr,36692,183831,302,1
heur179.gr,36692,183831,304,1
heur179.gr,36692,183831,305,1
heur179.gr,36692,183831,306,1
heur179.gr,36692,183831,307,1
heur179.gr,36692,183831,308,2
heur179.gr,36692,183831,309,1
heur179.gr,36692,183831,310,3
heur179.gr,36692,183831,312,1
heur179.gr,36692,183831,314,1
heur179.gr,36692,183831,322,1
heur179.gr,36692,183831,327,1
heur179.gr,36692,183831,330,1
heur179.gr,36692,183831,332,1
heur179.gr,36692,183831,338,1
heur179.gr,36692,183831,339,3
heur179.gr,36692,183831,343,2
heur179.gr,36692,183831,344,1
heur179.gr,36692,183831,361,1
heur179.gr,36692,183831,363,1
heur179.gr,36692,183831,364,1
heur179.gr,36692,183831,365,2
heur179.gr,36692,183831,366,1
heur179.gr,36692,183831,377,2
heur179.gr,36692,183831,383,1
heur179.gr,36692,183831,386,2
heur179.gr,36692,183831,389,1
heur179.gr,36692,183831,396,1
heur179.gr,36692,183831,397,1
heur179.gr,36692,183831,399,1
heur179.gr,36692,183831,405,2
heur179.gr,36692,183831,417,1
heur179.gr,36692,183831,421,1
heur179.gr,36692,183831,422,1
heur179.gr,36692,183831,423,1
heur179.gr,36692,183831,424,1
heur179.gr,36692,183831,446,1
heur179.gr,36692,183831,449,1
heur179.gr,36692,183831,455,1
heur179.gr,36692,183831,459,1
heur179.gr,36692,183831,463,1
heur179.gr,36692,183831,468,1
heur179.gr,36692,183831,479,1
heur179.gr,36692,183831,481,1
heur179.gr,36692,183831,486,1
heur179.gr,36692,183831,496,1
heur179.gr,36692,183831,497,1
heur179.gr,36692,183831,505,1
heur179.gr,36692,183831,514,1
heur179.gr,36692,183831,521,1
heur179.gr,36692,183831,537,1
heur179.gr,36692,183831,538,1
heur179.gr,36692,183831,539,1
heur179.gr,36692,183831,540,1
heur179.gr,36692,183831,542,1
heur179.gr,36692,183831,552,1
heur179.gr,36692,183831,591,1
heur179.gr,36692,183831,597,1
heur179.gr,36692,183831,607,1
heur179.gr,36692,183831,609,1
heur179.gr,36692,183831,666,1
heur179.gr,36692,183831,686,1
heur179.gr,36692,183831,705,1
heur179.gr,36692,183831,711,1
heur179.gr,36692,183831,791,1
heur179.gr,36692,183831,815,1
heur179.gr,36692,183831,829,1
heur179.gr,36692,183831,834,1
heur179.gr,36692,183831,908,1
heur179.gr,36692,183831,924,1
heur179.gr,36692,183831,1026,1
heur179.gr,36692,183831,1068,1
heur179.gr,36692,183831,1099,1
heur179.gr,36692,183831,1143,1
heur179.gr,36692,183831,1244,1
heur179.gr,36692,183831,1245,1
heur179.gr,36692,183831,1261,1
heur179.gr,36692,183831,1367,1
heur179.gr,36692,183831,1383,1
heur181.gr,77351,327429,1,28488
heur181.gr,77351,327429,2,13556
heur181.gr,77351,327429,3,7773
heur181.gr,77351,327429,4,4932
heur181.gr,77351,327429,5,3472
heur181.gr,77351,327429,6,2551
heur181.gr,77351,327429,7,1863
heur181.gr,77351,327429,8,1637
heur181.gr,77351,327429,9,1278
heur181.gr,77351,327429,10,1011
heur181.gr,77351,327429,11,926
heur181.gr,77351,327429,12,779
heur181.gr,77351,327429,13,699
heur181.gr,77351,327429,14,512
heur181.gr,77351,327429,15,480
heur181.gr,77351,327429,16,454
heur181.gr,77351,327429,17,398
heur181.gr,77351,327429,18,359
heur181.gr,77351,327429,19,343
heur181.gr,77351,327429,20,328
heur181.gr,77351,327429,21,276
heur181.gr,77351,327429,22,248
heur181.gr,77351,327429,23,238
heur181.gr,77351,327429,24,203
heur181.gr,77351,327429,25,198
heur181.gr,77351,327429,26,189
heur181.gr,77351,327429,27,185
heur181.gr,77351,327429,28,150
heur181.gr,77351,327429,29,156
heur181.gr,77351,327429,30,140
heur181.gr,77351,327429,31,145
heur181.gr,77351,327429,32,117
heur181.gr,77351,327429,33,93
heur181.gr,77351,327429,34,113
heur181.gr,77351,327429,35,91
heur181.gr,77351,327429,36,101
heur181.gr,77351,327429,37,66
heur181.gr,77351,327429,38,79
heur181.gr,77351,327429,39,81
heur181.gr,77351,327429,40,83
heur181.gr,77351,327429,41,67
heur181.gr,77351,327429,42,74
heur181.gr,77351,327429,43,76
heur181.gr,77351,327429,44,51
heur181.gr,77351,327429,45,55
heur181.gr,77351,327429,46,55
heur181.gr,77351,327429,47,43
heur181.gr,77351,327429,48,47
heur181.gr,77351,327429,49,54
heur181.gr,77351,327429,50,52
heur181.gr,77351,327429,51,46
heur181.gr,77351,327429,52,42
heur181.gr,77351,327429,53,60
heur181.gr,77351,327429,54,37
heur181.gr,77351,327429,55,41
heur181.gr,77351,327429,56,33
heur181.gr,77351,327429,57,37
heur181.gr,77351,327429,58,41
heur181.gr,77351,327429,59,37
heur181.gr,77351,327429,60,26
heur181.gr,77351,327429,61,27
heur181.gr,77351,327429,62,29
heur181.gr,77351,327429,63,24
heur181.gr,77351,327429,64,28
heur181.gr,77351,327429,65,32
heur181.gr,77351,327429,66,28
heur181.gr,77351,327429,67,21
heur181.gr,77351,327429,68,27
heur181.gr,77351,327429,69,29
heur181.gr,77351,327429,70,27
heur181.gr,77351,327429,71,38
heur181.gr,77351,327429,72,20
heur181.gr,77351,327429,73,20
heur181.gr,77351,327429,74,22
heur181.gr,77351,327429,75,15
heur181.gr,77351,327429,76,18
heur181.gr,77351,327429,77,21
heur181.gr,77351,327429,78,17
heur181.gr,77351,327429,79,16
heur181.gr,77351,327429,80,19
heur181.gr,77351,327429,81,19
heur181.gr,77351,327429,82,16
heur181.gr,77351,327429,83,18
heur181.gr,77351,327429,84,13
heur181.gr,77351,327429,85,22
heur181.gr,77351,327429,86,21
heur181.gr,77351,327429,87,10
heur181.gr,77351,327429,88,13
heur181.gr,77351,327429,89,14
heur181.gr,77351,327429,90,12
heur181.gr,77351,327429,91,16
heur181.gr,77351,327429,92,12
heur181.gr,77351,327429,93,14
heur181.gr,77351,327429,94,17
heur181.gr,77351,327429,95,19
heur181.gr,77351,327429,96,9
heur181.gr,77351,327429,97,23
heur181.gr,77351,327429,98,8
heur181.gr,77351,327429,99,11
heur181.gr,77351,327429,100,18
heur181.gr,77351,327429,101,16
heur181.gr,77351,327429,102,17
heur181.gr,77351,327429,103,30
heur181.gr,77351,327429,104,24
heur181.gr,77351,327429,105,26
heur181.gr,77351,327429,106,33
heur181.gr,77351,327429,107,31
heur181.gr,77351,327429,108,24
heur181.gr,77351,327429,109,21
heur181.gr,77351,327429,110,21
heur181.gr,77351,327429,111,23
heur181.gr,77351,327429,112,13
heur181.gr,77351,327429,113,13
heur181.gr,77351,327429,114,12
heur181.gr,77351,327429,115,9
heur181.gr,77351,327429,116,13
heur181.gr,77351,327429,117,8
heur181.gr,77351,327429,118,9
heur181.gr,77351,327429,119,8
heur181.gr,77351,327429,120,10
heur181.gr,77351,327429,121,11
heur181.gr,77351,327429,122,6
heur181.gr,77351,327429,123,9
heur181.gr,77351,327429,124,12
heur181.gr,77351,327429,125,13
heur181.gr,77351,327429,126,8
heur181.gr,77351,327429,127,9
heur181.gr,77351,327429,128,8
heur181.gr,77351,327429,129,3
heur181.gr,77351,327429,130,4
heur181.gr,77351,327429,131,3
heur181.gr,77351,327429,132,7
heur181.gr,77351,327429,133,7
heur181.gr,77351,327429,134,9
heur181.gr,77351,327429,136,9
heur181.gr,77351,327429,137,2
heur181.gr,77351,327429,138,5
heur181.gr,77351,327429,139,8
heur181.gr,77351,327429,140,7
heur181.gr,77351,327429,141,4
heur181.gr,77351,327429,142,3
heur181.gr,77351,327429,143,2
heur181.gr,77351,327429,144,3
heur181.gr,77351,327429,145,2
heur181.gr,77351,327429,146,3
heur181.gr,77351,327429,147,5
heur181.gr,77351,327429,148,6
heur181.gr,77351,327429,149,7
heur181.gr,77351,327429,150,4
heur181.gr,77351,327429,151,3
heur181.gr,77351,327429,152,6
heur181.gr,77351,327429,153,4
heur181.gr,77351,327429,154,7
heur181.gr,77351,327429,156,7
heur181.gr,77351,327429,157,2
heur181.gr,77351,327429,158,4
heur181.gr,77351,327429,159,2
heur181.gr,77351,327429,160,3
heur181.gr,77351,327429,161,2
heur181.gr,77351,327429,162,4
heur181.gr,77351,327429,163,3
heur181.gr,77351,327429,164,2
heur181.gr,77351,327429,165,3
heur181.gr,77351,327429,166,6
heur181.gr,77351,327429,167,1
heur181.gr,77351,327429,168,3
heur181.gr,77351,327429,169,8
heur181.gr,77351,327429,170,1
heur181.gr,77351,327429,171,2
heur181.gr,77351,327429,172,2
heur181.gr,77351,327429,173,4
heur181.gr,77351,327429,174,4
heur181.gr,77351,327429,175,2
heur181.gr,77351,327429,176,1
heur181.gr,77351,327429,177,2
heur181.gr,77351,327429,179,2
heur181.gr,77351,327429,180,2
heur181.gr,77351,327429,181,3
heur181.gr,77351,327429,183,3
heur181.gr,77351,327429,184,7
heur181.gr,77351,327429,185,1
heur181.gr,77351,327429,186,2
heur181.gr,77351,327429,187,3
heur181.gr,77351,327429,189,3
heur181.gr,77351,327429,190,1
heur181.gr,77351,327429,191,2
heur181.gr,77351,327429,192,6
heur181.gr,77351,327429,193,2
heur181.gr,77351,327429,194,1
heur181.gr,77351,327429,195,1
heur181.gr,77351,327429,196,1
heur181.gr,77351,327429,197,1
heur181.gr,77351,327429,198,1
heur181.gr,77351,327429,199,1
heur181.gr,77351,327429,200,1
heur181.gr,77351,327429,201,1
heur181.gr,77351,327429,202,2
heur181.gr,77351,327429,203,1
heur181.gr,77351,327429,205,4
heur181.gr,77351,327429,207,3
heur181.gr,77351,327429,208,1
heur181.gr,77351,327429,209,1
heur181.gr,77351,327429,210,1
heur181.gr,77351,327429,211,2
heur181.gr,77351,327429,212,3
heur181.gr,77351,327429,213,2
heur181.gr,77351,327429,215,1
heur181.gr,77351,327429,217,1
heur181.gr,77351,327429,218,3
heur181.gr,77351,327429,219,2
heur181.gr,77351,327429,220,3
